id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,dayRate,afternoonRate,nightRate,deepRate,timeType,caseNumFinish,avgUploadNum,avgScore,avgScoreIgnoreUndo,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7
155,875,31,27,9,0,0,0,0,0,0,3,67,60,2,7,13,12,14,17,34,96,114,150,156,63,0.035428571428571434,0.030857142857142857,0.010285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0034285714285714284,0.07657142857142857,0.06857142857142857,0.002285714285714286,0.008,0.014857142857142857,0.013714285714285714,0.016,0.019428571428571427,0.03885714285714285,0.10971428571428572,0.13028571428571428,0.17142857142857146,0.1782857142857143,0.07200000000000001,0.14857142857142858,0.07428571428571429,0.7005714285714285,0.07657142857142857,2,157,5.573248407643311,78.0,99.36305732484078,524.5507430997875,153,9.5625,9.5625,100.0,100.0,191,8.681818181818182,8.681818181818182,100.0,100.0,94,4.476190476190476,23.5,19.047619047619047,100.0,43,1.4333333333333331,21.5,6.666666666666668,100.0,141,4.0285714285714285,4.0285714285714285,100.0,100.0,187,9.842105263157897,11.0,84.21052631578948,94.11764705882355,90,2.727272727272727,2.727272727272727,100.0,100.0,208,4.333333333333333,4.333333333333333,100.0,100.0,1.0,1.0,0.19047619047619047,0.06666666666666668,1.0,0.8947368421052632,1.0,1.0,65.44018354763381,85.01853834442613,85.78988395121581,18.725156794802942,6.531165751509496,79.47391474223245,84.28996688006306,82.00934285641185,81.68349906040876
156,182,0,2,0,0,0,0,0,0,0,2,2,0,5,8,3,19,14,10,14,14,4,18,50,17,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.027472527472527472,0.04395604395604396,0.016483516483516484,0.1043956043956044,0.07692307692307693,0.054945054945054944,0.07692307692307693,0.07692307692307693,0.02197802197802198,0.0989010989010989,0.27472527472527475,0.0934065934065934,0.02197802197802198,0.3241758241758241,0.6428571428571429,0.01098901098901099,2,173,1.0520231213872833,83.38361809045226,95.91526011560694,24.931791907514448,20,0.8333333333333334,1.0,83.33333333333333,100.0,29,0.9666666666666668,1.0740740740740742,90.0,100.0,14,0.9333333333333332,1.0,93.33333333333331,100.0,19,0.5428571428571428,1.0,39.61914285714286,72.98263157894738,39,1.1142857142857143,1.1470588235294117,97.14285714285714,100.0,13,0.7222222222222222,1.0,65.55555555555556,90.76923076923076,29,1.0,1.0357142857142858,95.40241379310345,98.80964285714286,49,0.98,1.0208333333333333,95.2,99.16666666666669,0.8333333333333334,0.9,0.9333333333333332,0.5428571428571428,0.9714285714285714,0.7222222222222222,0.9655172413793104,0.96,71.46300538357043,67.00730354920289,73.05743959279187,88.4914128053502,45.79756928821651,77.9058004171619,60.81436941315637,79.23191881647666,79.39822918620705
157,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,1,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.35294117647058826,0.05882352941176471,0.17647058823529413,0.05882352941176471,0.17647058823529413,0.1176470588235294,0.0,0.0,0.0,0.0,0.6470588235294118,0.3529411764705882,0.0,1,14,1.2142857142857142,7.035175879396986,100.0,610.8202380952381,1,0.04166666666666666,1.0,4.166666666666667,100.0,5,0.16666666666666666,1.25,13.333333333333336,100.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,1,0.028571428571428567,1.0,2.8571428571428568,100.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,16,0.32,1.2307692307692308,26.0,100.0,0.04166666666666666,0.13333333333333333,0.0,0.0,0.028571428571428567,0.0,0.0,0.26,4.602812865306408,3.2382357606834713,10.655926893979938,0.0,0.0,2.154286667667492,0.0,0.0,20.774053600120364
158,816,3,2,1,0,0,0,0,0,0,0,2,20,12,9,70,85,23,42,11,19,20,119,39,339,0.0036764705882352936,0.0024509803921568627,0.0012254901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.024509803921568627,0.014705882352941175,0.011029411764705885,0.0857843137254902,0.10416666666666667,0.02818627450980392,0.05147058823529412,0.013480392156862746,0.0232843137254902,0.024509803921568627,0.14583333333333334,0.04779411764705882,0.41544117647058826,0.02696078431372549,0.295343137254902,0.670343137254902,0.007352941176470587,2,162,5.037037037037037,80.61110000000002,99.51987654320988,1576.7874485596712,42,3.0,3.8181818181818175,78.57142857142857,100.0,106,4.608695652173913,5.047619047619048,91.30434782608695,100.0,46,3.066666666666667,7.666666666666668,34.81466666666667,87.03666666666668,6,0.1935483870967742,3.0,6.451612903225807,100.0,136,3.8857142857142857,3.8857142857142857,100.0,100.0,180,9.0,9.0,100.0,100.0,201,6.7,6.7,100.0,100.0,160,3.018867924528302,3.018867924528302,100.0,100.0,0.7857142857142857,0.9130434782608696,0.4,0.06451612903225806,1.0,1.0,1.0,1.0,66.81371529734008,63.62079540321247,77.19104651674914,35.72134086671121,5.464592262573382,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
160,260,1,0,0,0,0,0,0,0,0,30,16,24,9,5,24,24,13,22,29,21,9,9,10,14,0.003846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846154,0.061538461538461535,0.09230769230769233,0.03461538461538462,0.019230769230769232,0.09230769230769233,0.09230769230769233,0.05,0.08461538461538462,0.11153846153846153,0.08076923076923077,0.03461538461538462,0.03461538461538462,0.038461538461538464,0.05384615384615385,0.2692307692307693,0.3730769230769231,0.3538461538461539,0.003846153846153847,1,117,2.2222222222222223,58.0,99.14529914529915,287.48091168091184,24,1.7142857142857142,1.8461538461538465,92.85714285714286,100.0,5,0.2272727272727273,1.25,18.181818181818183,100.0,0,0.0,-0.0,0.0,-0.0,12,0.4,4.0,10.0,100.0,15,0.4545454545454545,1.1538461538461535,39.39393939393939,100.0,67,3.7222222222222223,4.1875,83.33333333333333,93.75,31,1.0333333333333334,1.148148148148148,90.0,100.0,139,2.5740740740740744,2.6226415094339623,98.14814814814815,100.0,0.9285714285714286,0.18181818181818185,0.0,0.1,0.3939393939393939,0.8888888888888888,0.9,0.9814814814814816,46.86975685249939,78.69104130620089,15.416446864062246,0.0,8.515888672614492,32.99372339334637,79.07218625833008,77.22618082013798,83.04258750530309
161,198,0,0,0,0,0,0,0,0,0,19,5,12,1,7,9,14,6,1,11,17,62,19,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09595959595959597,0.02525252525252525,0.060606060606060615,0.005050505050505051,0.03535353535353535,0.045454545454545456,0.0707070707070707,0.030303030303030307,0.005050505050505051,0.05555555555555555,0.08585858585858586,0.31313131313131315,0.09595959595959597,0.040404040404040414,0.03535353535353535,0.18181818181818185,0.19191919191919196,0.6262626262626263,0.0,2,160,1.2375,79.9,99.875,120.13500000000002,16,1.0,1.0666666666666669,93.75,100.0,25,1.1363636363636365,1.25,90.0,99.0,13,0.6190476190476191,1.3,47.61904761904761,100.0,10,0.3333333333333333,1.6666666666666667,20.0,100.0,43,1.2285714285714286,1.2285714285714286,100.0,100.0,19,1.0,1.7272727272727273,57.89473684210525,100.0,40,1.2121212121212122,1.2121212121212122,100.0,100.0,55,1.1458333333333333,1.1458333333333333,100.0,100.0,0.9375,0.9090909090909092,0.4761904761904762,0.2,1.0,0.5789473684210527,1.0,1.0,64.39256079014552,78.08292099675317,75.34930016392799,46.97091597263964,18.153896516348865,79.47391474223245,53.41669601244147,82.00934285641185,81.68349906040876
162,1522,0,0,0,0,0,0,0,0,0,0,16,188,48,199,87,97,93,168,169,75,216,65,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010512483574244415,0.12352168199737187,0.031537450722733236,0.1307490144546649,0.057161629434954016,0.06373193166885678,0.06110381077529566,0.11038107752956636,0.11103810775295664,0.049277266754270695,0.1419185282522996,0.042706964520367936,0.033508541392904066,0.0328515111695138,0.1340341655716163,0.454664914586071,0.4113009198423128,0.0,1,200,7.61,100.0,100.0,2902.2971666666667,85,6.071428571428571,6.071428571428571,100.0,100.0,126,5.727272727272728,5.727272727272728,100.0,100.0,208,14.857142857142858,14.857142857142858,100.0,100.0,433,14.433333333333335,14.433333333333335,100.0,100.0,153,4.636363636363637,4.636363636363637,100.0,100.0,170,9.444444444444443,9.444444444444443,100.0,100.0,198,6.6,6.6,100.0,100.0,235,4.351851851851852,4.351851851851852,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.95325613210024,84.74408046037888,85.88858958115078,99.55702731245376,92.4865666643209,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
163,394,0,0,0,0,0,0,0,0,0,15,77,59,26,17,14,23,47,51,27,4,9,5,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807106598984772,0.19543147208121828,0.14974619289340102,0.06598984771573604,0.043147208121827416,0.03553299492385787,0.0583756345177665,0.11928934010152285,0.12944162436548226,0.06852791878172589,0.01015228426395939,0.022842639593908632,0.012690355329949237,0.022842639593908632,0.027918781725888325,0.383248730964467,0.4517766497461929,0.1649746192893401,0.0,1,200,1.97,100.0,100.0,998.3298333333338,20,1.6666666666666667,1.6666666666666667,100.0,100.0,50,1.6666666666666667,1.6666666666666667,100.0,100.0,32,2.2857142857142856,2.2857142857142856,100.0,100.0,64,2.2068965517241383,2.2068965517241383,100.0,100.0,61,1.7428571428571429,1.7428571428571429,100.0,100.0,37,2.055555555555556,2.055555555555556,100.0,100.0,42,1.3125,1.3125,100.0,100.0,124,2.339622641509434,2.339622641509434,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.04441463837065,82.29140373778381,84.06141512696037,90.12470438754734,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
164,175,14,4,0,0,0,0,0,0,0,0,1,7,7,4,11,13,4,18,5,8,1,13,41,24,0.08,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.04,0.04,0.022857142857142857,0.06285714285714286,0.07428571428571429,0.022857142857142857,0.10285714285714287,0.028571428571428567,0.045714285714285714,0.005714285714285714,0.07428571428571429,0.2342857142857143,0.13714285714285715,0.045714285714285714,0.3257142857142857,0.5257142857142857,0.10285714285714287,2,134,1.3059701492537314,64.29165,95.95768656716416,264.0623134328358,12,1.0,1.2,75.0,90.0,21,0.7,1.1666666666666667,55.0,91.66666666666669,7,0.5,1.1666666666666667,39.285714285714285,91.66666666666669,17,0.5862068965517241,1.4166666666666667,40.114827586206886,96.94416666666666,29,0.8285714285714286,1.1153846153846154,73.71428571428571,99.23076923076924,15,0.8333333333333334,1.3636363636363635,57.037222222222226,93.33363636363636,34,1.0625,1.36,77.34375,99.0,60,1.1320754716981132,1.4285714285714286,74.77981132075472,94.365,0.8333333333333334,0.6,0.42857142857142855,0.4137931034482759,0.7428571428571429,0.6111111111111112,0.78125,0.7924528301886793,53.24934003367654,66.45992458339123,47.78815025459147,34.753214427099266,35.403414129162556,60.12927717345192,49.9084956160187,65.57491570746829,65.9773283782289
165,205,3,0,0,0,0,0,0,0,0,0,5,12,9,8,16,15,6,9,11,12,11,25,36,27,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.05853658536585366,0.043902439024390234,0.03902439024390244,0.07804878048780488,0.07317073170731707,0.02926829268292683,0.043902439024390234,0.05365853658536585,0.05853658536585366,0.05365853658536585,0.12195121951219512,0.17560975609756094,0.13170731707317074,0.08292682926829269,0.3073170731707317,0.5951219512195123,0.014634146341463415,2,182,1.1263736263736264,90.375,99.31318681318682,189.88727106227108,15,1.0714285714285714,1.0714285714285714,98.57142857142857,98.57142857142857,25,1.1363636363636365,1.1363636363636365,100.0,100.0,10,0.7142857142857143,1.6666666666666667,40.714285714285715,95.0,29,0.9666666666666668,1.1153846153846154,85.33333333333333,98.46153846153848,38,1.1515151515151516,1.1515151515151516,100.0,100.0,14,0.7777777777777778,1.1666666666666667,65.55555555555556,98.33333333333331,30,1.0,1.0344827586206895,95.83333333333331,99.13793103448276,59,1.0925925925925926,1.1132075471698113,97.96296296296295,99.811320754717,1.0,1.0,0.42857142857142855,0.8666666666666667,1.0,0.6666666666666666,0.9666666666666668,0.9814814814814816,75.05167134431655,84.47237565012254,85.88858958115078,40.49918341859945,78.71740944978738,85.54940202258615,59.41910408733354,83.06530965689838,82.80199688805409
166,272,0,0,0,0,0,0,0,0,0,1,9,7,2,16,27,47,50,26,20,8,3,19,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036764705882352936,0.03308823529411765,0.025735294117647058,0.007352941176470587,0.05882352941176471,0.09926470588235294,0.17279411764705882,0.18382352941176472,0.09558823529411764,0.07352941176470587,0.029411764705882356,0.011029411764705885,0.06985294117647059,0.11397058823529413,0.02205882352941177,0.0625,0.6176470588235294,0.31985294117647056,0.0,1,200,1.36,100.0,100.0,510.71799999999985,21,1.5,1.5,100.0,100.0,39,1.6956521739130437,1.6956521739130437,100.0,100.0,29,1.9333333333333331,1.9333333333333331,100.0,100.0,35,1.1290322580645162,1.1290322580645162,100.0,100.0,42,1.2,1.2,100.0,100.0,30,1.5,1.5,100.0,100.0,35,1.1666666666666667,1.1666666666666667,100.0,100.0,77,1.4528301886792452,1.4528301886792452,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.99331444719022,84.45076708321007,86.1821101248865,96.52594505843837,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
167,320,0,0,0,0,0,0,0,0,7,19,16,13,6,5,11,11,23,11,30,49,70,24,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875,0.059375,0.05,0.040625,0.01875,0.015625,0.034375,0.034375,0.071875,0.034375,0.09375,0.153125,0.21875,0.075,0.046875,0.03125,0.17187499999999994,0.209375,0.61875,0.0,2,175,1.8285714285714283,86.98334999999999,99.40954285714285,638.1944761904763,23,1.6428571428571428,1.6428571428571428,100.0,100.0,49,2.227272727272727,2.227272727272727,100.0,100.0,4,0.2857142857142857,4.0,7.142857142857142,100.0,41,1.3666666666666667,1.9523809523809523,68.0,97.14285714285714,53,1.606060606060606,1.7096774193548387,93.93939393939394,100.0,48,2.6666666666666665,3.0,87.03722222222223,97.916875,40,1.3333333333333333,1.3333333333333333,100.0,100.0,92,1.7037037037037035,1.7358490566037736,97.96296296296295,99.811320754717,1.0,1.0,0.07142857142857142,0.7,0.9393939393939394,0.8888888888888888,1.0,0.9814814814814816,71.16993269002617,84.74408046037888,85.88858958115078,6.276468648939147,62.04167350515106,79.70790362030691,81.20682319001484,86.70577003044932,82.78815248381841
168,256,0,0,0,0,0,0,0,0,0,21,35,37,14,0,0,4,7,28,34,2,19,41,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203125,0.13671875,0.14453125,0.0546875,0.0,0.0,0.015625,0.02734375,0.109375,0.1328125,0.0078125,0.07421875,0.16015625,0.05078125,0.00390625,0.36328125,0.20703125,0.4296875,0.0,2,200,1.28,99.94445,99.94445,671.2211666666666,17,1.2142857142857142,1.2142857142857142,100.0,100.0,39,1.6956521739130437,1.6956521739130437,100.0,100.0,25,1.6666666666666667,1.6666666666666667,99.25933333333332,99.25933333333332,40,1.2903225806451613,1.2903225806451613,100.0,100.0,47,1.3428571428571427,1.3428571428571427,100.0,100.0,24,1.2,1.2,100.0,100.0,35,1.1666666666666667,1.1666666666666667,100.0,100.0,60,1.1320754716981132,1.1320754716981132,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.9596702196026,84.45076708321007,86.1821101248865,96.25679123773735,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
169,213,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,90,0,0,34,5,9,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24882629107981225,0.004694835680751174,0.0,0.0,0.0,0.4225352112676056,0.0,0.0,0.1596244131455399,0.023474178403755867,0.04225352112676056,0.08450704225352113,0.014084507042253518,0.0,0.2535211267605634,0.4225352112676056,0.323943661971831,0.0,1,173,1.23121387283237,84.53334999999998,97.72641618497109,406.7735067437378,15,1.0714285714285714,1.0714285714285714,100.0,100.0,22,1.0,1.0,100.0,100.0,1,0.07142857142857142,1.0,7.142857142857142,100.0,20,0.6666666666666666,1.0,65.33333333333333,98.0,35,1.0606060606060606,1.1290322580645162,93.93939393939394,100.0,19,1.0555555555555556,1.1875,75.92611111111111,85.416875,34,1.1333333333333333,1.1333333333333333,96.66666666666669,96.66666666666669,80,1.4814814814814814,1.5384615384615383,95.92592592592592,99.6153846153846,1.0,1.0,0.07142857142857142,0.6666666666666666,0.9393939393939394,0.8888888888888888,1.0,0.9629629629629628,70.03665357047029,84.74408046037888,85.88858958115078,6.276468648939147,58.8990269289924,79.70790362030691,78.05407019901048,85.85522230964328,80.86786681534048
170,198,4,0,0,0,0,0,0,3,0,24,24,19,0,5,6,9,1,0,7,42,34,16,0,4,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515154,0.0,0.12121212121212123,0.12121212121212123,0.09595959595959597,0.0,0.02525252525252525,0.030303030303030307,0.045454545454545456,0.005050505050505051,0.0,0.03535353535353535,0.21212121212121213,0.1717171717171717,0.08080808080808081,0.0,0.020202020202020204,0.35353535353535354,0.10606060606060606,0.5202020202020202,0.020202020202020204,2,48,4.125,14.8083,61.70125,834.9600694444442,27,1.9285714285714288,2.4545454545454546,45.237857142857145,57.57545454545455,36,1.6363636363636365,3.0,32.72727272727273,60.0,28,2.0,14.0,7.142857142857142,50.0,7,0.2333333333333333,1.75,8.0,60.0,36,1.0909090909090908,4.5,19.64636363636364,81.04124999999998,7,0.3888888888888889,7.0,5.5555555555555545,100.0,16,0.5333333333333333,3.2,10.666666666666666,64.0,52,0.9629629629629628,5.2,10.185185185185183,55.0,0.7857142857142857,0.5454545454545454,0.14285714285714285,0.13333333333333333,0.24242424242424246,0.05555555555555555,0.16666666666666666,0.1851851851851852,22.73469165240304,62.16587756646512,43.664185859919904,12.03327278098129,10.771485193744711,20.090351814735456,5.615218888369512,12.76500204011875,14.77213907488956
171,305,0,0,0,0,0,0,0,0,0,0,0,14,16,3,30,36,50,41,25,46,26,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045901639344262286,0.052459016393442616,0.009836065573770493,0.09836065573770493,0.1180327868852459,0.16393442622950818,0.13442622950819672,0.08196721311475409,0.15081967213114755,0.08524590163934426,0.04262295081967213,0.016393442622950817,0.0,0.045901639344262286,0.5770491803278688,0.3770491803278688,0.0,1,185,1.648648648648649,92.05,99.5135135135135,337.6769369369369,32,2.6666666666666665,2.6666666666666665,100.0,100.0,41,1.3666666666666667,1.4137931034482758,93.66666666666669,96.89655172413794,10,0.7142857142857143,1.0,65.0,91.0,22,0.7586206896551724,1.0476190476190477,72.41379310344827,100.0,97,2.771428571428572,2.771428571428572,100.0,100.0,29,1.6111111111111112,1.7058823529411764,94.44444444444444,100.0,29,0.90625,1.0,90.625,100.0,89,1.6792452830188682,1.6792452830188682,100.0,100.0,1.0,0.9666666666666668,0.7142857142857143,0.7241379310344828,1.0,0.9444444444444444,0.90625,1.0,75.87524482816791,82.29140373778381,79.33263606921706,59.73284307252042,63.348906237677696,81.77525876015213,79.68058637040025,76.27807170561442,84.56225267197748
173,679,41,37,56,0,0,0,0,0,37,79,32,36,3,0,1,35,33,28,48,23,40,63,49,38,0.06038291605301915,0.0544918998527246,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0544918998527246,0.11634756995581738,0.047128129602356406,0.05301914580265096,0.004418262150220913,0.0,0.0014727540500736375,0.05154639175257732,0.04860088365243005,0.041237113402061855,0.07069219440353461,0.033873343151693665,0.058910162002945514,0.09278350515463918,0.07216494845360824,0.055964653902798235,0.2709867452135493,0.14727540500736375,0.3843888070692194,0.19734904270986747,2,200,3.395,99.5,99.5,538.2336666666666,33,2.357142857142857,2.357142857142857,100.0,100.0,44,2.0,2.0,100.0,100.0,46,3.2857142857142856,3.2857142857142856,92.85714285714286,92.85714285714286,268,8.933333333333334,8.933333333333334,100.0,100.0,63,1.9090909090909087,1.9090909090909087,100.0,100.0,83,4.611111111111111,4.611111111111111,100.0,100.0,73,2.433333333333333,2.433333333333333,100.0,100.0,106,1.9629629629629632,1.9629629629629632,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.71421369600652,84.74408046037888,85.88858958115078,97.64468782370403,92.4865666643209,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
174,250,3,0,0,0,0,0,0,0,0,11,19,20,11,5,4,4,6,12,5,30,23,57,24,16,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.076,0.08,0.044000000000000004,0.02,0.016,0.016,0.024,0.048,0.02,0.12,0.092,0.228,0.096,0.064,0.2,0.16799999999999998,0.6199999999999999,0.012,2,198,1.2626262626262623,98.8611,99.85969696969696,606.0101010101008,14,1.0,1.0,100.0,100.0,23,1.0,1.0,100.0,100.0,14,0.9333333333333332,1.0,92.59266666666666,99.20642857142856,33,1.064516129032258,1.1,96.23645161290321,99.44433333333332,42,1.2,1.2,100.0,100.0,28,1.4,1.4,100.0,100.0,31,1.0333333333333334,1.0333333333333334,100.0,100.0,86,1.6226415094339623,1.6226415094339623,100.0,100.0,1.0,1.0,0.9333333333333332,0.967741935483871,1.0,1.0,1.0,1.0,87.5831575649767,84.45076708321007,86.1821101248865,88.57585966848887,88.9445763137537,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
175,215,24,25,7,0,0,0,0,0,4,7,12,6,5,0,6,4,6,6,7,5,27,14,33,17,0.11162790697674417,0.11627906976744184,0.03255813953488372,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,0.03255813953488372,0.055813953488372085,0.027906976744186046,0.02325581395348837,0.0,0.027906976744186046,0.018604651162790697,0.027906976744186046,0.027906976744186046,0.03255813953488372,0.02325581395348837,0.12558139534883722,0.06511627906976744,0.15348837209302327,0.07906976744186046,0.13488372093023254,0.12558139534883722,0.4790697674418605,0.26046511627906976,2,200,1.075,100.0,100.0,6.5681666666666665,15,1.0714285714285714,1.0714285714285714,100.0,100.0,22,1.0,1.0,100.0,100.0,16,1.1428571428571428,1.1428571428571428,100.0,100.0,33,1.1,1.1,100.0,100.0,33,1.0,1.0,100.0,100.0,22,1.2222222222222223,1.2222222222222223,100.0,100.0,31,1.0333333333333334,1.0333333333333334,100.0,100.0,59,1.0925925925925926,1.0925925925925926,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.95325613210024,84.74408046037888,85.88858958115078,99.55702731245376,92.4865666643209,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
